% MTEX ODF
% crystal symmetry: "m-3m"
% specimen symmetry: "1"
% phi1    Phi     phi2    value
290.00000 30.00000 45.00000 0.28452
295.00000 30.00000 45.00000 0.28833
300.00000 30.00000 45.00000 0.29462
305.00000 30.00000 45.00000 0.30964
310.00000 30.00000 45.00000 0.33842
315.00000 30.00000 45.00000 0.38190
320.00000 30.00000 45.00000 0.44701
325.00000 30.00000 45.00000 0.56286
330.00000 30.00000 45.00000 0.77057
335.00000 30.00000 45.00000 1.10980
340.00000 30.00000 45.00000 1.60808
345.00000 30.00000 45.00000 2.23085
350.00000 30.00000 45.00000 2.87443
355.00000 30.00000 45.00000 3.40622
0.00000 35.00000 45.00000 2.73080
5.00000 35.00000 45.00000 2.60019
10.00000 35.00000 45.00000 2.18901
15.00000 35.00000 45.00000 1.67414
20.00000 35.00000 45.00000 1.18795
25.00000 35.00000 45.00000 0.81144
30.00000 35.00000 45.00000 0.57081
35.00000 35.00000 45.00000 0.43379
40.00000 35.00000 45.00000 0.36022
45.00000 35.00000 45.00000 0.32279
50.00000 35.00000 45.00000 0.30238
55.00000 35.00000 45.00000 0.28920
60.00000 35.00000 45.00000 0.28140
65.00000 35.00000 45.00000 0.27777
70.00000 35.00000 45.00000 0.27651
75.00000 35.00000 45.00000 0.27588
80.00000 35.00000 45.00000 0.27505
85.00000 35.00000 45.00000 0.27490
90.00000 35.00000 45.00000 0.27501
95.00000 35.00000 45.00000 0.27422
100.00000 35.00000 45.00000 0.27503
105.00000 35.00000 45.00000 0.28024
110.00000 35.00000 45.00000 0.28854
115.00000 35.00000 45.00000 0.29736
120.00000 35.00000 45.00000 0.30707
125.00000 35.00000 45.00000 0.32374
130.00000 35.00000 45.00000 0.35703
135.00000 35.00000 45.00000 0.41332
140.00000 35.00000 45.00000 0.49960
145.00000 35.00000 45.00000 0.63189
150.00000 35.00000 45.00000 0.83713
155.00000 35.00000 45.00000 1.17159
160.00000 35.00000 45.00000 1.69697
165.00000 35.00000 45.00000 2.38134
170.00000 35.00000 45.00000 3.09434
175.00000 35.00000 45.00000 3.48389
180.00000 35.00000 45.00000 3.36662
185.00000 35.00000 45.00000 3.30537
190.00000 35.00000 45.00000 2.95862
195.00000 35.00000 45.00000 2.34325
200.00000 35.00000 45.00000 1.75283
205.00000 35.00000 45.00000 1.24670
210.00000 35.00000 45.00000 0.86198
215.00000 35.00000 45.00000 0.60761
220.00000 35.00000 45.00000 0.46660
225.00000 35.00000 45.00000 0.39552
230.00000 35.00000 45.00000 0.35306
235.00000 35.00000 45.00000 0.32404
240.00000 35.00000 45.00000 0.30575
245.00000 35.00000 45.00000 0.29485
250.00000 35.00000 45.00000 0.28810
255.00000 35.00000 45.00000 0.28313
260.00000 35.00000 45.00000 0.27913
265.00000 35.00000 45.00000 0.27724
270.00000 35.00000 45.00000 0.27699
275.00000 35.00000 45.00000 0.27631
280.00000 35.00000 45.00000 0.27664
285.00000 35.00000 45.00000 0.27955
290.00000 35.00000 45.00000 0.28305
295.00000 35.00000 45.00000 0.28499
300.00000 35.00000 45.00000 0.28637
305.00000 35.00000 45.00000 0.29032
310.00000 35.00000 45.00000 0.29965
315.00000 35.00000 45.00000 0.31636
320.00000 35.00000 45.00000 0.34782
325.00000 35.00000 45.00000 0.41649
330.00000 35.00000 45.00000 0.55602
335.00000 35.00000 45.00000 0.80116
340.00000 35.00000 45.00000 1.17591
345.00000 35.00000 45.00000 1.65083
350.00000 35.00000 45.00000 2.13531
355.00000 35.00000 45.00000 2.53477
0.00000 40.00000 45.00000 1.64041
5.00000 40.00000 45.00000 1.55492
10.00000 40.00000 45.00000 1.31073
15.00000 40.00000 45.00000 1.01773
20.00000 40.00000 45.00000 0.74833
25.00000 40.00000 45.00000 0.54377
30.00000 40.00000 45.00000 0.41718
35.00000 40.00000 45.00000 0.34706
40.00000 40.00000 45.00000 0.31141
45.00000 40.00000 45.00000 0.29631
50.00000 40.00000 45.00000 0.29086
55.00000 40.00000 45.00000 0.28884
60.00000 40.00000 45.00000 0.28772
65.00000 40.00000 45.00000 0.28628
70.00000 40.00000 45.00000 0.28431
75.00000 40.00000 45.00000 0.28183
80.00000 40.00000 45.00000 0.27895
85.00000 40.00000 45.00000 0.27759
90.00000 40.00000 45.00000 0.27750
95.00000 40.00000 45.00000 0.27677
100.00000 40.00000 45.00000 0.27803
105.00000 40.00000 45.00000 0.28427
110.00000 40.00000 45.00000 0.29312
115.00000 40.00000 45.00000 0.30103
120.00000 40.00000 45.00000 0.30651
125.00000 40.00000 45.00000 0.31171
130.00000 40.00000 45.00000 0.32218
135.00000 40.00000 45.00000 0.34464
140.00000 40.00000 45.00000 0.38698
145.00000 40.00000 45.00000 0.46340
150.00000 40.00000 45.00000 0.59161
155.00000 40.00000 45.00000 0.80611
160.00000 40.00000 45.00000 1.15644
165.00000 40.00000 45.00000 1.62976
170.00000 40.00000 45.00000 2.12557
175.00000 40.00000 45.00000 2.38401
180.00000 40.00000 45.00000 2.29848
185.00000 40.00000 45.00000 2.24835
190.00000 40.00000 45.00000 2.00910
195.00000 40.00000 45.00000 1.59427
200.00000 40.00000 45.00000 1.19322
205.00000 40.00000 45.00000 0.85609
210.00000 40.00000 45.00000 0.60835
215.00000 40.00000 45.00000 0.45114
220.00000 40.00000 45.00000 0.36982
225.00000 40.00000 45.00000 0.33576
230.00000 40.00000 45.00000 0.32135
235.00000 40.00000 45.00000 0.31393
240.00000 40.00000 45.00000 0.30896
245.00000 40.00000 45.00000 0.30342
250.00000 40.00000 45.00000 0.29709
255.00000 40.00000 45.00000 0.29085
260.00000 40.00000 45.00000 0.28532
265.00000 40.00000 45.00000 0.28242
270.00000 40.00000 45.00000 0.28219
275.00000 40.00000 45.00000 0.28147
280.00000 40.00000 45.00000 0.28309
285.00000 40.00000 45.00000 0.28753
290.00000 40.00000 45.00000 0.29202
295.00000 40.00000 45.00000 0.29378
300.00000 40.00000 45.00000 0.29275
305.00000 40.00000 45.00000 0.29067
310.00000 40.00000 45.00000 0.28998
315.00000 40.00000 45.00000 0.29273
320.00000 40.00000 45.00000 0.30331
325.00000 40.00000 45.00000 0.33382
330.00000 40.00000 45.00000 0.40243
335.00000 40.00000 45.00000 0.52985
340.00000 40.00000 45.00000 0.73515
345.00000 40.00000 45.00000 1.00569
350.00000 40.00000 45.00000 1.28501
355.00000 40.00000 45.00000 1.52147
0.00000 45.00000 45.00000 0.91287
5.00000 45.00000 45.00000 0.85761
10.00000 45.00000 45.00000 0.72233
15.00000 45.00000 45.00000 0.58909
20.00000 45.00000 45.00000 0.47542
25.00000 45.00000 45.00000 0.38889
30.00000 45.00000 45.00000 0.33756
35.00000 45.00000 45.00000 0.31021
40.00000 45.00000 45.00000 0.29836
45.00000 45.00000 45.00000 0.29765
50.00000 45.00000 45.00000 0.30332
55.00000 45.00000 45.00000 0.31122
60.00000 45.00000 45.00000 0.31632
65.00000 45.00000 45.00000 0.31394
70.00000 45.00000 45.00000 0.30624
75.00000 45.00000 45.00000 0.29844
80.00000 45.00000 45.00000 0.29004
85.00000 45.00000 45.00000 0.28517
90.00000 45.00000 45.00000 0.28422
95.00000 45.00000 45.00000 0.28385
100.00000 45.00000 45.00000 0.28694
105.00000 45.00000 45.00000 0.29634
110.00000 45.00000 45.00000 0.30794
115.00000 45.00000 45.00000 0.31926
120.00000 45.00000 45.00000 0.32526
125.00000 45.00000 45.00000 0.32390
130.00000 45.00000 45.00000 0.31994
135.00000 45.00000 45.00000 0.32101
140.00000 45.00000 45.00000 0.33234
145.00000 45.00000 45.00000 0.36131
150.00000 45.00000 45.00000 0.41583
155.00000 45.00000 45.00000 0.50918
160.00000 45.00000 45.00000 0.66582
165.00000 45.00000 45.00000 0.87839
170.00000 45.00000 45.00000 1.11399
175.00000 45.00000 45.00000 1.29928
180.00000 45.00000 45.00000 1.32257
185.00000 45.00000 45.00000 1.22005
190.00000 45.00000 45.00000 1.06553
195.00000 45.00000 45.00000 0.88020
200.00000 45.00000 45.00000 0.68853
205.00000 45.00000 45.00000 0.53195
210.00000 45.00000 45.00000 0.42386
215.00000 45.00000 45.00000 0.35749
220.00000 45.00000 45.00000 0.32602
225.00000 45.00000 45.00000 0.31803
230.00000 45.00000 45.00000 0.32108
235.00000 45.00000 45.00000 0.32761
240.00000 45.00000 45.00000 0.33198
245.00000 45.00000 45.00000 0.32887
250.00000 45.00000 45.00000 0.31896
255.00000 45.00000 45.00000 0.30832
260.00000 45.00000 45.00000 0.29900
265.00000 45.00000 45.00000 0.29226
270.00000 45.00000 45.00000 0.29104
275.00000 45.00000 45.00000 0.29203
280.00000 45.00000 45.00000 0.29816
285.00000 45.00000 45.00000 0.30711
290.00000 45.00000 45.00000 0.31646
295.00000 45.00000 45.00000 0.32252
300.00000 45.00000 45.00000 0.32160
305.00000 45.00000 45.00000 0.31417
310.00000 45.00000 45.00000 0.30497
315.00000 45.00000 45.00000 0.29845
320.00000 45.00000 45.00000 0.29706
325.00000 45.00000 45.00000 0.30600
330.00000 45.00000 45.00000 0.33217
335.00000 45.00000 45.00000 0.38279
340.00000 45.00000 45.00000 0.47029
345.00000 45.00000 45.00000 0.59165
350.00000 45.00000 45.00000 0.71348
355.00000 45.00000 45.00000 0.83383
0.00000 50.00000 45.00000 0.55183
5.00000 50.00000 45.00000 0.53156
10.00000 50.00000 45.00000 0.46026
15.00000 50.00000 45.00000 0.40069
20.00000 50.00000 45.00000 0.35807
25.00000 50.00000 45.00000 0.32663
30.00000 50.00000 45.00000 0.31114
35.00000 50.00000 45.00000 0.30458
40.00000 50.00000 45.00000 0.30723
45.00000 50.00000 45.00000 0.31924
50.00000 50.00000 45.00000 0.33943
55.00000 50.00000 45.00000 0.36354
60.00000 50.00000 45.00000 0.37571
65.00000 50.00000 45.00000 0.36409
70.00000 50.00000 45.00000 0.34267
75.00000 50.00000 45.00000 0.32510
80.00000 50.00000 45.00000 0.30839
85.00000 50.00000 45.00000 0.29849
90.00000 50.00000 45.00000 0.29524
95.00000 50.00000 45.00000 0.29563
100.00000 50.00000 45.00000 0.30139
105.00000 50.00000 45.00000 0.31463
110.00000 50.00000 45.00000 0.33093
115.00000 50.00000 45.00000 0.35169
120.00000 50.00000 45.00000 0.36608
125.00000 50.00000 45.00000 0.36064
130.00000 50.00000 45.00000 0.34251
135.00000 50.00000 45.00000 0.32745
140.00000 50.00000 45.00000 0.31994
145.00000 50.00000 45.00000 0.32213
150.00000 50.00000 45.00000 0.33627
155.00000 50.00000 45.00000 0.36341
160.00000 50.00000 45.00000 0.41445
165.00000 50.00000 45.00000 0.48480
170.00000 50.00000 45.00000 0.57703
175.00000 50.00000 45.00000 0.68039
180.00000 50.00000 45.00000 0.70909
185.00000 50.00000 45.00000 0.63585
190.00000 50.00000 45.00000 0.56380
195.00000 50.00000 45.00000 0.49815
200.00000 50.00000 45.00000 0.42336
205.00000 50.00000 45.00000 0.37073
210.00000 50.00000 45.00000 0.33904
215.00000 50.00000 45.00000 0.32037
220.00000 50.00000 45.00000 0.31541
225.00000 50.00000 45.00000 0.32391
230.00000 50.00000 45.00000 0.33956
235.00000 50.00000 45.00000 0.35908
240.00000 50.00000 45.00000 0.37386
245.00000 50.00000 45.00000 0.37057
250.00000 50.00000 45.00000 0.35108
255.00000 50.00000 45.00000 0.33047
260.00000 50.00000 45.00000 0.31515
265.00000 50.00000 45.00000 0.30447
270.00000 50.00000 45.00000 0.30175
275.00000 50.00000 45.00000 0.30622
280.00000 50.00000 45.00000 0.31781
285.00000 50.00000 45.00000 0.33475
290.00000 50.00000 45.00000 0.35730
295.00000 50.00000 45.00000 0.37681
300.00000 50.00000 45.00000 0.37972
305.00000 50.00000 45.00000 0.36332
310.00000 50.00000 45.00000 0.34098
315.00000 50.00000 45.00000 0.32291
320.00000 50.00000 45.00000 0.30958
325.00000 50.00000 45.00000 0.30550
330.00000 50.00000 45.00000 0.31116
335.00000 50.00000 45.00000 0.32509
340.00000 50.00000 45.00000 0.35411
345.00000 50.00000 45.00000 0.40211
350.00000 50.00000 45.00000 0.44741
355.00000 50.00000 45.00000 0.49982
0.00000 55.00000 45.00000 0.40902
5.00000 55.00000 45.00000 0.40297
10.00000 55.00000 45.00000 0.37116
15.00000 55.00000 45.00000 0.34195
20.00000 55.00000 45.00000 0.32277
25.00000 55.00000 45.00000 0.31196
30.00000 55.00000 45.00000 0.31075
35.00000 55.00000 45.00000 0.31635
40.00000 55.00000 45.00000 0.33237
45.00000 55.00000 45.00000 0.35920
50.00000 55.00000 45.00000 0.39939
55.00000 55.00000 45.00000 0.44311
60.00000 55.00000 45.00000 0.45485
65.00000 55.00000 45.00000 0.42541
70.00000 55.00000 45.00000 0.38984
75.00000 55.00000 45.00000 0.35925
80.00000 55.00000 45.00000 0.33074
85.00000 55.00000 45.00000 0.31571
90.00000 55.00000 45.00000 0.31028
95.00000 55.00000 45.00000 0.30923
100.00000 55.00000 45.00000 0.31628
105.00000 55.00000 45.00000 0.33585
110.00000 55.00000 45.00000 0.35951
115.00000 55.00000 45.00000 0.38892
120.00000 55.00000 45.00000 0.41532
125.00000 55.00000 45.00000 0.40917
130.00000 55.00000 45.00000 0.37536
135.00000 55.00000 45.00000 0.34427
140.00000 55.00000 45.00000 0.32376
145.00000 55.00000 45.00000 0.31178
150.00000 55.00000 45.00000 0.30954
155.00000 55.00000 45.00000 0.31398
160.00000 55.00000 45.00000 0.32827
165.00000 55.00000 45.00000 0.35294
170.00000 55.00000 45.00000 0.39022
175.00000 55.00000 45.00000 0.43097
180.00000 55.00000 45.00000 0.44283
185.00000 55.00000 45.00000 0.41584
190.00000 55.00000 45.00000 0.38202
195.00000 55.00000 45.00000 0.35320
200.00000 55.00000 45.00000 0.32682
205.00000 55.00000 45.00000 0.31318
210.00000 55.00000 45.00000 0.30863
215.00000 55.00000 45.00000 0.30820
220.00000 55.00000 45.00000 0.31559
225.00000 55.00000 45.00000 0.33528
230.00000 55.00000 45.00000 0.35890
235.00000 55.00000 45.00000 0.38829
240.00000 55.00000 45.00000 0.41459
245.00000 55.00000 45.00000 0.40802
250.00000 55.00000 45.00000 0.37420
255.00000 55.00000 45.00000 0.34373
260.00000 55.00000 45.00000 0.32372
265.00000 55.00000 45.00000 0.31225
270.00000 55.00000 45.00000 0.31062
275.00000 55.00000 45.00000 0.31563
280.00000 55.00000 45.00000 0.33113
285.00000 55.00000 45.00000 0.35748
290.00000 55.00000 45.00000 0.39720
295.00000 55.00000 45.00000 0.44160
300.00000 55.00000 45.00000 0.45459
305.00000 55.00000 45.00000 0.42567
310.00000 55.00000 45.00000 0.39030
315.00000 55.00000 45.00000 0.35961
320.00000 55.00000 45.00000 0.33081
325.00000 55.00000 45.00000 0.31554
330.00000 55.00000 45.00000 0.30979
335.00000 55.00000 45.00000 0.30831
340.00000 55.00000 45.00000 0.31462
345.00000 55.00000 45.00000 0.33293
350.00000 55.00000 45.00000 0.35561
355.00000 55.00000 45.00000 0.38412
0.00000 60.00000 45.00000 0.38983
5.00000 60.00000 45.00000 0.38434
10.00000 60.00000 45.00000 0.36280
15.00000 60.00000 45.00000 0.34298
20.00000 60.00000 45.00000 0.33175
25.00000 60.00000 45.00000 0.32860
30.00000 60.00000 45.00000 0.33514
35.00000 60.00000 45.00000 0.35147
40.00000 60.00000 45.00000 0.38252
45.00000 60.00000 45.00000 0.42805
50.00000 60.00000 45.00000 0.48287
55.00000 60.00000 45.00000 0.52256
60.00000 60.00000 45.00000 0.51938
65.00000 60.00000 45.00000 0.47607
70.00000 60.00000 45.00000 0.43147
75.00000 60.00000 45.00000 0.39654
80.00000 60.00000 45.00000 0.35838
85.00000 60.00000 45.00000 0.33114
90.00000 60.00000 45.00000 0.31954
95.00000 60.00000 45.00000 0.31925
100.00000 60.00000 45.00000 0.33270
105.00000 60.00000 45.00000 0.35846
110.00000 60.00000 45.00000 0.38437
115.00000 60.00000 45.00000 0.41554
120.00000 60.00000 45.00000 0.44417
125.00000 60.00000 45.00000 0.44098
130.00000 60.00000 45.00000 0.40492
135.00000 60.00000 45.00000 0.36324
140.00000 60.00000 45.00000 0.33257
145.00000 60.00000 45.00000 0.31284
150.00000 60.00000 45.00000 0.30447
155.00000 60.00000 45.00000 0.30365
160.00000 60.00000 45.00000 0.30967
165.00000 60.00000 45.00000 0.32260
170.00000 60.00000 45.00000 0.34219
175.00000 60.00000 45.00000 0.36192
180.00000 60.00000 45.00000 0.36915
185.00000 60.00000 45.00000 0.35811
190.00000 60.00000 45.00000 0.33752
195.00000 60.00000 45.00000 0.31943
200.00000 60.00000 45.00000 0.30581
205.00000 60.00000 45.00000 0.30006
210.00000 60.00000 45.00000 0.30146
215.00000 60.00000 45.00000 0.30765
220.00000 60.00000 45.00000 0.32158
225.00000 60.00000 45.00000 0.34871
230.00000 60.00000 45.00000 0.37633
235.00000 60.00000 45.00000 0.40587
240.00000 60.00000 45.00000 0.43070
245.00000 60.00000 45.00000 0.41488
250.00000 60.00000 45.00000 0.37762
255.00000 60.00000 45.00000 0.35064
260.00000 60.00000 45.00000 0.33158
265.00000 60.00000 45.00000 0.31777
270.00000 60.00000 45.00000 0.31571
275.00000 60.00000 45.00000 0.32243
280.00000 60.00000 45.00000 0.34401
285.00000 60.00000 45.00000 0.37592
290.00000 60.00000 45.00000 0.42299
295.00000 60.00000 45.00000 0.48740
300.00000 60.00000 45.00000 0.52159
305.00000 60.00000 45.00000 0.49485
310.00000 60.00000 45.00000 0.46023
315.00000 60.00000 45.00000 0.41882
320.00000 60.00000 45.00000 0.37222
325.00000 60.00000 45.00000 0.34371
330.00000 60.00000 45.00000 0.32738
335.00000 60.00000 45.00000 0.31817
340.00000 60.00000 45.00000 0.31852
345.00000 60.00000 45.00000 0.33171
350.00000 60.00000 45.00000 0.35271
355.00000 60.00000 45.00000 0.37565
0.00000 65.00000 45.00000 0.48448
5.00000 65.00000 45.00000 0.47448
10.00000 65.00000 45.00000 0.43531
15.00000 65.00000 45.00000 0.41151
20.00000 65.00000 45.00000 0.40888
25.00000 65.00000 45.00000 0.41690
30.00000 65.00000 45.00000 0.43433
35.00000 65.00000 45.00000 0.45827
40.00000 65.00000 45.00000 0.49893
45.00000 65.00000 45.00000 0.55041
50.00000 65.00000 45.00000 0.58709
55.00000 65.00000 45.00000 0.59190
60.00000 65.00000 45.00000 0.57752
65.00000 65.00000 45.00000 0.53156
70.00000 65.00000 45.00000 0.47409
75.00000 65.00000 45.00000 0.42579
80.00000 65.00000 45.00000 0.37804
85.00000 65.00000 45.00000 0.34468
90.00000 65.00000 45.00000 0.33120
95.00000 65.00000 45.00000 0.33020
100.00000 65.00000 45.00000 0.34618
105.00000 65.00000 45.00000 0.37717
110.00000 65.00000 45.00000 0.40908
115.00000 65.00000 45.00000 0.44003
120.00000 65.00000 45.00000 0.45629
125.00000 65.00000 45.00000 0.44632
130.00000 65.00000 45.00000 0.42199
135.00000 65.00000 45.00000 0.38687
140.00000 65.00000 45.00000 0.35301
145.00000 65.00000 45.00000 0.33090
150.00000 65.00000 45.00000 0.32291
155.00000 65.00000 45.00000 0.32279
160.00000 65.00000 45.00000 0.32984
165.00000 65.00000 45.00000 0.34336
170.00000 65.00000 45.00000 0.36597
175.00000 65.00000 45.00000 0.39159
180.00000 65.00000 45.00000 0.39914
185.00000 65.00000 45.00000 0.38906
190.00000 65.00000 45.00000 0.36661
195.00000 65.00000 45.00000 0.34110
200.00000 65.00000 45.00000 0.32494
205.00000 65.00000 45.00000 0.31956
210.00000 65.00000 45.00000 0.32166
215.00000 65.00000 45.00000 0.32902
220.00000 65.00000 45.00000 0.34492
225.00000 65.00000 45.00000 0.37229
230.00000 65.00000 45.00000 0.39999
235.00000 65.00000 45.00000 0.42504
240.00000 65.00000 45.00000 0.43841
245.00000 65.00000 45.00000 0.41893
250.00000 65.00000 45.00000 0.38765
255.00000 65.00000 45.00000 0.36378
260.00000 65.00000 45.00000 0.34594
265.00000 65.00000 45.00000 0.33243
270.00000 65.00000 45.00000 0.32889
275.00000 65.00000 45.00000 0.33798
280.00000 65.00000 45.00000 0.36321
285.00000 65.00000 45.00000 0.40552
290.00000 65.00000 45.00000 0.47187
295.00000 65.00000 45.00000 0.55657
300.00000 65.00000 45.00000 0.61127
305.00000 65.00000 45.00000 0.60344
310.00000 65.00000 45.00000 0.58513
315.00000 65.00000 45.00000 0.54391
320.00000 65.00000 45.00000 0.48620
325.00000 65.00000 45.00000 0.44138
330.00000 65.00000 45.00000 0.41063
335.00000 65.00000 45.00000 0.38835
340.00000 65.00000 45.00000 0.38158
345.00000 65.00000 45.00000 0.39776
350.00000 65.00000 45.00000 0.43262
355.00000 65.00000 45.00000 0.46548
0.00000 70.00000 45.00000 0.72031
5.00000 70.00000 45.00000 0.73603
10.00000 70.00000 45.00000 0.69626
15.00000 70.00000 45.00000 0.69109
20.00000 70.00000 45.00000 0.71768
25.00000 70.00000 45.00000 0.75576
30.00000 70.00000 45.00000 0.78898
35.00000 70.00000 45.00000 0.80183
40.00000 70.00000 45.00000 0.80587
45.00000 70.00000 45.00000 0.80124
50.00000 70.00000 45.00000 0.77508
55.00000 70.00000 45.00000 0.74017
60.00000 70.00000 45.00000 0.69829
65.00000 70.00000 45.00000 0.62039
70.00000 70.00000 45.00000 0.53627
75.00000 70.00000 45.00000 0.46773
80.00000 70.00000 45.00000 0.40826
85.00000 70.00000 45.00000 0.37231
90.00000 70.00000 45.00000 0.36102
95.00000 70.00000 45.00000 0.35771
100.00000 70.00000 45.00000 0.37543
105.00000 70.00000 45.00000 0.41360
110.00000 70.00000 45.00000 0.45279
115.00000 70.00000 45.00000 0.48646
120.00000 70.00000 45.00000 0.50124
125.00000 70.00000 45.00000 0.48730
130.00000 70.00000 45.00000 0.46892
135.00000 70.00000 45.00000 0.45150
140.00000 70.00000 45.00000 0.43193
145.00000 70.00000 45.00000 0.42037
150.00000 70.00000 45.00000 0.42169
155.00000 70.00000 45.00000 0.42986
160.00000 70.00000 45.00000 0.44660
165.00000 70.00000 45.00000 0.47124
170.00000 70.00000 45.00000 0.50170
175.00000 70.00000 45.00000 0.53301
180.00000 70.00000 45.00000 0.52578
185.00000 70.00000 45.00000 0.50932
190.00000 70.00000 45.00000 0.49108
195.00000 70.00000 45.00000 0.45800
200.00000 70.00000 45.00000 0.43411
205.00000 70.00000 45.00000 0.42160
210.00000 70.00000 45.00000 0.41920
215.00000 70.00000 45.00000 0.42180
220.00000 70.00000 45.00000 0.43015
225.00000 70.00000 45.00000 0.44326
230.00000 70.00000 45.00000 0.45418
235.00000 70.00000 45.00000 0.47035
240.00000 70.00000 45.00000 0.47352
245.00000 70.00000 45.00000 0.44859
